,title,series_id,episode_id,season,episode,rating,votes,original_air_date,year,plot,series_title,episode_title
19,The Mexican Staring Frog of Southern Sri Lanka,tt0121955,tt0766090,2,6,7.8,1673.0,1998-06-10,1998,"
    The kids get revenge on Jimbo and Ned after they fail their report on Vietnam. However, their practical joke sparks a fierce ratings war between ""Jesus and Pals"" and Jimbo and Ned's hunting program.    ",South Park (TV Series 1997– ),The Mexican Staring Frog of Southern Sri Lanka
20,City on the Edge of Forever,tt0121955,tt0705914,2,7,7.6,1676.0,1998-06-17,1998,"
    As their school bus teeters over the edge of a cliff, the boys recall past memories.    ",South Park (TV Series 1997– ),City on the Edge of Forever
21,Summer Sucks,tt0121955,tt0705967,2,8,7.7,1579.0,1998-06-24,1998,"
    Summer at South park is not going well: fireworks are banned, and a giant ash snake is ravaging the countryside.    ",South Park (TV Series 1997– ),Summer Sucks
22,Chef's Salty Chocolate Balls,tt0121955,tt0705909,2,9,7.8,1634.0,1998-08-19,1998,"
    Hollywood big-shots try to turn South Park into another Sundance. However, they wreak havoc on the town's eco-system, which could cause Mr. Hankey to die.    ",South Park (TV Series 1997– ),Chef's Salty Chocolate Balls
23,Chickenpox,tt0121955,tt0766079,2,10,8.1,1597.0,1998-08-26,1998,"
    The boys get angry and seek revenge when they discover that their parents orchestrated a sleepover at Kenny's house so that they could all get chickenpox.    ",South Park (TV Series 1997– ),Chickenpox
24,Roger Ebert Should Lay Off the Fatty Foods,tt0121955,tt0766086,2,11,7.8,1572.0,1998-09-02,1998,"
    The boys investigate a mysterious conspiracy centered around the South Park Planetarium. Meanwhile, Cartman auditions for a TV commercial.    ",South Park (TV Series 1997– ),Roger Ebert Should Lay Off the Fatty Foods
25,Clubhouses,tt0121955,tt0705915,2,12,8.1,1550.0,1998-09-23,1998,"
    Stan builds a clubhouse so he can play truth or dare with Wendy. Meanwhile, he deals with his parents' unexpected divorce.    ",South Park (TV Series 1997– ),Clubhouses
26,Cow Days,tt0121955,tt0705917,2,13,7.8,1534.0,1998-09-30,1998,"
    All of South Park's cows become mesmerized by the town's new Wooden Cow Memorial. Meanwhile, the kids' plan to win a Terence and Philip doll from a carney at the Cow Days festival becomes complicated and dangerous.    ",South Park (TV Series 1997– ),Cow Days
27,Chef Aid,tt0121955,tt0705907,2,14,8.0,1597.0,1998-10-07,1998,"
    The boys organize a music festival to raise money when Chef is sued by a record company.    ",South Park (TV Series 1997– ),Chef Aid
28,Spookyfish,tt0121955,tt0705962,2,15,8.6,1800.0,1998-10-28,1998,"
    Stan thinks his new pet fish is evil after it kills two people in his bedroom. Also, the parallel-universe version of Cartman shows up in South Park, and everyone likes him more than the real Cartman.    ",South Park (TV Series 1997– ),Spookyfish
29,Merry Christmas Charlie Manson!,tt0121955,tt0705942,2,16,8.2,1633.0,1998-12-09,1998,"
    Stan, Kyle and Kenny go to Nebraska to spend Christmas with Eric's family. Meanwhile, Charlie Manson escapes from prison with Eric's uncle, and the boys help teach him the true meaning of Christmas.    ",South Park (TV Series 1997– ),Merry Christmas Charlie Manson!
30,Gnomes,tt0121955,tt0705927,2,17,8.5,1750.0,1998-12-16,1998,"
    A school assignment pairs the boys up with Tweek, a neurotic boy who claims that gnomes are stealing his underwear. Meanwhile, Tweek's father fights against a corporation that is stealing his business.    ",South Park (TV Series 1997– ),Gnomes
31,Prehistoric Ice Man,tt0121955,tt0705950,2,18,8.1,1596.0,1999-01-20,1999,"
    Kyle and Stan fight over what to name a man they found frozen in ice from 1996. Meanwhile, the government attempts to steal the frozen man.    ",South Park (TV Series 1997– ),Prehistoric Ice Man
32,Rainforest Shmainforest,tt0121955,tt0705955,3,1,8.5,1946.0,1999-04-07,1999,"
    The gang gets lost in the rain forest after going to Costa Rica with a singing tour.    ",South Park (TV Series 1997– ),Rainforest Shmainforest
33,Spontaneous Combustion,tt0121955,tt0766088,3,2,8.3,1632.0,1999-04-14,1999,"
    Randy Marsh becomes a national hero after he discovers the reason why South Park residents are spontaneously combusting. Meanwhile, Kyle and Stan have a plan to help Kyle's dad get a res-erection.    ",South Park (TV Series 1997– ),Spontaneous Combustion
34,The Succubus,tt0121955,tt0705966,3,3,8.1,1688.0,1999-04-21,1999,"
    The boys try to save Chef from a woman who is stealing him from them. Meanwhile, Cartman gets glasses.    ",South Park (TV Series 1997– ),The Succubus
35,Jakovasaurs,tt0121955,tt0705937,3,4,6.7,1686.0,1999-06-16,1999,"
    A surviving breed of dinosaur is discovered in South Park, but no one but Cartman can stand them.    ",South Park (TV Series 1997– ),Jakovasaurs
36,Tweek vs. Craig,tt0121955,tt0705979,3,5,7.8,1615.0,1999-06-23,1999,"
    The boys pit two classmates against each other for entertainment. Meanwhile, Kenny takes a home ec class.    ",South Park (TV Series 1997– ),Tweek vs. Craig
37,Sexual Harassment Panda,tt0121955,tt0705959,3,6,8.3,1758.0,1999-07-07,1999,"
    South Park Elementary is nearly bankrupt when Cartman sues Stan for sexual harassment.    ",South Park (TV Series 1997– ),Sexual Harassment Panda
38,Cat Orgy,tt0121955,tt0766078,3,7,8.1,1609.0,1999-07-14,1999,"
    Cartman deals with an abusive babysitter, her boyfriend and a cat in heat when his mother goes to a party.    ",South Park (TV Series 1997– ),Cat Orgy
39,Two Guys Naked in a Hot Tub,tt0121955,tt0705980,3,8,8.2,1565.0,1999-07-21,1999,"
    Stan is stuck playing with Butters and Pip at a party. Meanwhile, Randy and Gerald experiment with their sexuality.    ",South Park (TV Series 1997– ),Two Guys Naked in a Hot Tub
40,Jewbilee,tt0121955,tt0705938,3,9,7.6,1480.0,1999-07-28,1999,"
    Kenny comes with Kyle to Jewish Camp and almost witnesses the destruction of the Jewish faith.    ",South Park (TV Series 1997– ),Jewbilee
41,Korn's Groovy Pirate Ghost Mystery,tt0121955,tt0705939,3,10,8.0,1698.0,1999-10-27,1999,"
    The rock band Korn visits South Park during Halloween to solve the mystery of the pirate ghosts that are terrifying the town.    ",South Park (TV Series 1997– ),Korn's Groovy Pirate Ghost Mystery
42,Chinpokomon,tt0121955,tt0705912,3,11,8.7,2012.0,1999-11-03,1999,"
    The kids (But not Kyle) get hooked on a brainwashing violent cartoon from Japan which turns them against the American government.    ",South Park (TV Series 1997– ),Chinpokomon
43,Hooked on Monkey Fonics,tt0121955,tt0768560,3,12,8.1,1498.0,1999-11-10,1999,"
    The boys have a hard time relating to two new students who have been home schooled.    ",South Park (TV Series 1997– ),Hooked on Monkey Fonics
44,Starvin' Marvin in Space,tt0121955,tt0705963,3,13,8.2,1499.0,1999-11-17,1999,"
    The government tries to hunt down Starvin' Marvin after he steals an alien spaceship.    ",South Park (TV Series 1997– ),Starvin' Marvin in Space
45,The Red Badge of Gayness,tt0121955,tt0763052,3,14,8.4,1595.0,1999-11-24,1999,"
    A drunken Civil War re-enactment leads to an actual Civil War breaking out.    ",South Park (TV Series 1997– ),The Red Badge of Gayness
46,Mr. Hankey's Christmas Classics,tt0121955,tt0705944,3,15,7.4,1572.0,1999-12-01,1999,"
    Mr. Hankey hosts a collection of Christmas songs sung by South Park characters.    ",South Park (TV Series 1997– ),Mr. Hankey's Christmas Classics
47,"Are You There God? It's Me, Jesus",tt0121955,tt0763045,3,16,8.0,1468.0,1999-12-29,1999,"
    Stan worries that he is maturing more slowly than his friends. Meanwhile, Jesus feels pressured to perform a miracle at the start of the new millennium.    ",South Park (TV Series 1997– ),"Are You There God? It's Me, Jesus"
48,World Wide Recorder Concert,tt0121955,tt0705985,3,17,8.2,1458.0,2000-01-12,2000,"
    The boys feud with New Yorkers at a gathering of elementary school kids. Meanwhile, Mr. Garrison confronts his father.    ",South Park (TV Series 1997– ),World Wide Recorder Concert
49,The Tooth Fairy's Tats 2000,tt0121955,tt0705974,4,1,8.3,1588.0,2000-04-05,2000,"
    The boys enter the world of organized crime when they realize they can make money from the tooth fairy with other children's teeth.    ",South Park (TV Series 1997– ),The Tooth Fairy's Tats 2000
50,Cartman's Silly Hate Crime 2000,tt0121955,tt0705905,4,2,8.7,1718.0,2000-04-12,2000,"
    Cartman is sent to juvenile hall after he throws a rock at a black child.    ",South Park (TV Series 1997– ),Cartman's Silly Hate Crime 2000
51,Timmy 2000,tt0121955,tt0766092,4,3,8.3,1565.0,2000-04-19,2000,"
    A handicapped boys' arrival in class leads to protest. Meanwhile, the boys are diagnosed with ADD and heavily medicated.    ",South Park (TV Series 1997– ),Timmy 2000
52,Quintuplets 2000,tt0121955,tt0766083,4,4,7.5,1451.0,2000-04-26,2000,"
    The Marshes adopt a group of Romanian Quintuplets after they are orphaned in South Park. However, soon the Romanian government demands them back. Meanwhile, Kenny develops a talent for singing.    ",South Park (TV Series 1997– ),Quintuplets 2000
53,Cartman Joins NAMBLA,tt0121955,tt0769424,4,5,9.0,2300.0,2000-06-21,2000,"
    Cartman joins NAMBLA, thinking it will introduce him to more mature friends. Meanwhile, Kenny tries to dispose of his unborn baby brother.    ",South Park (TV Series 1997– ),Cartman Joins NAMBLA
54,Cherokee Hair Tampons,tt0121955,tt0705910,4,6,8.2,1480.0,2000-06-28,2000,"
    Kyle needs a kidney transplant, and Cartman is the only suitable donor. Meanwhile, Mr. Garrison writes a novel.    ",South Park (TV Series 1997– ),Cherokee Hair Tampons
55,Chef Goes Nanners,tt0121955,tt0705908,4,7,8.3,1513.0,2000-07-05,2000,"
    Chef protests the racist South Park flag.    ",South Park (TV Series 1997– ),Chef Goes Nanners
56,Something You Can Do with Your Finger,tt0121955,tt0705960,4,8,8.2,1551.0,2000-07-12,2000,"
    Randy is outraged when Stan and the other boys start a boy band.    ",South Park (TV Series 1997– ),Something You Can Do with Your Finger
57,Do the Handicapped Go to Hell?,tt0121955,tt0705921,4,9,8.4,1581.0,2000-07-19,2000,"
    The boys become obsessed with religion after a sermon about hell scares them. Meanwhile, Saddam returns to Hell and tries to dispose of Satan's new boyfriend.    ",South Park (TV Series 1997– ),Do the Handicapped Go to Hell?
58,Probably,tt0121955,tt0705951,4,10,8.4,1502.0,2000-07-26,2000,"
    Cartman becomes an evangelical preacher when the boys break off from their church. Meanwhile, the feud between Saddam and Chris continues.    ",South Park (TV Series 1997– ),Probably
59,4th Grade,tt0121955,tt0769825,4,11,8.2,1482.0,2000-11-08,2000,"
    The boys deal with a strict new teacher and experiment with time travel as Mr. Garrison comes to terms with his sexuality.    ",South Park (TV Series 1997– ),4th Grade
60,Trapper Keeper,tt0121955,tt0705978,4,12,8.2,1516.0,2000-11-15,2000,"
    Cartman's new trapper keeper threatens to assimilate the town unless Kyle and a robot from the future can stop it.    ",South Park (TV Series 1997– ),Trapper Keeper
61,Helen Keller! The Musical,tt0121955,tt0705930,4,13,7.9,1429.0,2000-11-22,2000,"
    Cartman goes overboard directing a Thanksgiving production of ""The Miracle Worker."" Meanwhile, Timmy develops a bond with a runt turkey named Gobbles.    ",South Park (TV Series 1997– ),Helen Keller! The Musical
62,Pip,tt0121955,tt0705929,4,14,6.9,1596.0,2000-11-29,2000,"
    Pip attends boarding school in an adaptation of ""Great Expectations.""    ",South Park (TV Series 1997– ),Pip
63,Fat Camp,tt0121955,tt0705924,4,15,8.6,1699.0,2000-12-06,2000,"
    Cartman is outraged when he is sent to fat camp by his mother. Meanwhile, Kenny becomes famous for a ""Jackass"" style TV show.    ",South Park (TV Series 1997– ),Fat Camp
64,The Wacky Molestation Adventure,tt0121955,tt0705975,4,16,8.8,1880.0,2000-12-13,2000,"
    The boys tell the police that their parents molest them and soon there are no adults left in South Park. However, without authority figures, society crumbles.    ",South Park (TV Series 1997– ),The Wacky Molestation Adventure
65,A Very Crappy Christmas,tt0121955,tt0705892,4,17,7.6,1382.0,2000-12-20,2000,"
    When everyone in South Park decides to forgo presents and celebrate a non-materialistic holiday season, the boys try to bring the spirit of commercialism back to Christmas by making an animated film.    ",South Park (TV Series 1997– ),A Very Crappy Christmas
66,It Hits the Fan,tt0121955,tt0705935,5,1,8.5,1756.0,2001-06-20,2001,"
    Society is almost destroyed when a popular television show uses the word ""shit"" on the air.    ",South Park (TV Series 1997– ),It Hits the Fan
67,Cripple Fight,tt0121955,tt0705918,5,2,8.4,1678.0,2001-06-27,2001,"
    The boys fight to get Big Gay Al reinstated as their scout leader, and Timmy is jealous of the new handicapped kid in town, Jimmy.    ",South Park (TV Series 1997– ),Cripple Fight
68,Super Best Friends,tt0121955,tt0705972,5,3,8.4,1594.0,2001-07-04,2001,"
    Stan enlists the help of an elite team of religious leaders including Jesus and Mohammed to help him rescue Kyle from a cult.    ",South Park (TV Series 1997– ),Super Best Friends
69,Scott Tenorman Must Die,tt0121955,tt0705958,5,4,9.6,5981.0,2001-07-11,2001,"
    Cartman plans an elaborate revenge when an older boy cons him out of money.    ",South Park (TV Series 1997– ),Scott Tenorman Must Die
70,Terrance and Phillip: Behind the Blow,tt0121955,tt0763049,5,5,7.2,1461.0,2001-07-18,2001,"
    The boys attempt to reunite their idols Terrance & Philip after the Canadian duo has a falling out. Meanwhile, South Park falls under the control of environmentalists.    ",South Park (TV Series 1997– ),Terrance and Phillip: Behind the Blow
71,Cartmanland,tt0121955,tt0705906,5,6,8.9,2272.0,2001-07-25,2001,"
    Cartman inherits a large sum of money and uses it to purchase his own amusement park. His resulting success causes Kyle to lose faith in God.    ",South Park (TV Series 1997– ),Cartmanland
72,Proper Condom Use,tt0121955,tt0705953,5,7,8.6,1721.0,2001-08-01,2001,"
    Improper sex ed classes lead to the boys declaring war on the girls.    ",South Park (TV Series 1997– ),Proper Condom Use
73,Towelie,tt0121955,tt0705977,5,8,8.4,1869.0,2001-08-08,2001,"
    The boys try to rescue their new video game system from the hands of a government agency with the help of a talking towel named Towelie.    ",South Park (TV Series 1997– ),Towelie
74,Osama Bin Laden Has Farty Pants,tt0121955,tt0705947,5,9,8.0,1726.0,2001-11-07,2001,"
    The boys come face to face with Osama Bin Laden after they are mistakenly shipped to Afghanistan.    ",South Park (TV Series 1997– ),Osama Bin Laden Has Farty Pants
75,How to Eat with Your Butt,tt0121955,tt0705932,5,10,8.1,1611.0,2001-11-14,2001,"
    Cartman puts a picture of Kenny's butt on a milk carton as a prank, but is disturbed when a couple arrives in South Park claiming it was a picture of their missing son.    ",South Park (TV Series 1997– ),How to Eat with Your Butt
76,The Entity,tt0121955,tt0766089,5,11,8.3,1550.0,2001-11-21,2001,"
    Kyle's cousin Kyle, a negative Jewish stereotype, comes to town to visit. Meanwhile, Mr. Garrison comes up with an only-slightly more pleasant alternative to airline travel.    ",South Park (TV Series 1997– ),The Entity
77,Here Comes the Neighborhood,tt0121955,tt0705931,5,12,8.1,1548.0,2001-11-28,2001,"
    A class war ensues in South Park when it becomes a hot spot for rich celebrities. Meanwhile, Token feels rejected by his friends and goes to live with lions.    ",South Park (TV Series 1997– ),Here Comes the Neighborhood
78,Kenny Dies,tt0121955,tt0761289,5,13,8.8,2187.0,2001-12-05,2001,"
    The boys cope with loss when Kenny is hospitalized with a terminal disease. Cartman attempts to save him by legalizing stem cell research.    ",South Park (TV Series 1997– ),Kenny Dies
79,Butters' Very Own Episode,tt0121955,tt0705899,5,14,8.9,2346.0,2001-12-12,2001,"
    Butters' mother snaps and tries to kill her son after the revelation that her husband frequents gay bath houses.    ",South Park (TV Series 1997– ),Butters' Very Own Episode
80,Jared Has Aides,tt0121955,tt0766082,6,1,8.2,1601.0,2002-03-06,2002,"
    Inspired by a corporate spokesman's phenomenal weight loss, the Boys hatch a plan to get free food from their favorite restaurant by fattening Butters up.    ",South Park (TV Series 1997– ),Jared Has Aides
81,Asspen,tt0121955,tt0705895,6,2,8.4,1836.0,2002-03-13,2002,"
    The kids and their families take a vacation together in Aspen. However, the parents get stuck in an endless timeshare presentation, and Stan is forced into a showdown with a cocky skier.    ",South Park (TV Series 1997– ),Asspen
82,Freak Strike,tt0121955,tt0705926,6,3,8.1,1523.0,2002-03-20,2002,"
    The boys disguise Butters as a mutant to win prizes on The Maury Povich show. They become upset when Butters' prize is a round of putt-putt golf, and so Cartman goes on the show as an out of control teen. The mutant freaks who make a career of visiting TV talk shows go on strike, taking Butters with them.    ",South Park (TV Series 1997– ),Freak Strike
83,Fun with Veal,tt0121955,tt0759312,6,4,8.1,1511.0,2002-03-27,2002,"
    Stan leads the boys in kidnapping all the baby cows from a local ranch after a first hand look at how veal is made turns him into a vegetarian.    ",South Park (TV Series 1997– ),Fun with Veal
84,The New Terrance and Phillip Movie Trailer,tt0121955,tt0705973,6,5,8.2,1682.0,2002-04-03,2002,"
    The boys have to sit through an episode of ""Fightin' Round The World"" with Russell Crowe so they can see a preview for the new movie starring Terrence & Philip. However, bad luck forces them to race across town searching for a working TV.    ",South Park (TV Series 1997– ),The New Terrance and Phillip Movie Trailer
85,Professor Chaos,tt0121955,tt0705952,6,6,8.6,1746.0,2002-04-10,2002,"
    After being shunned by his friends, Butters develops a villainous alter ego and sets out to wreak havoc on the town. Meanwhile, the boys search for a new friend.    ",South Park (TV Series 1997– ),Professor Chaos
86,The Simpsons Already Did It,tt0121955,tt0761292,6,7,8.9,2325.0,2002-06-26,2002,"
    Professor Chaos struggles to find an evil scheme that hasn't already been done on ""The Simpsons."" Meanwhile, Cartman accidentally creates life in his aquarium.    ",South Park (TV Series 1997– ),The Simpsons Already Did It
87,Red Hot Catholic Love,tt0121955,tt0766084,6,8,8.3,1681.0,2002-07-03,2002,"
    Father Maxi travels to the Vatican to confront the growing problem of priests molesting children. Meanwhile, Cartman discovers that it is possible to crap out of your mouth.    ",South Park (TV Series 1997– ),Red Hot Catholic Love
88,Free Hat,tt0121955,tt0766081,6,9,8.4,1664.0,2002-07-10,2002,"
    The boys start a group to stop a maniacal Steven Spielberg and George Lucas from altering Raiders of the Lost Ark (1981) while also catering to a group who demand a trailer-trash toddler murderer be freed.    ",South Park (TV Series 1997– ),Free Hat
89,Bebe's Boobs Destroy Society,tt0121955,tt0705896,6,10,8.3,1683.0,2002-07-17,2002,"
    Bebe's breasts begin to develop, and the boys are at a loss to explain why they are suddenly drawn to her, when they had no interest in her before.    ",South Park (TV Series 1997– ),Bebe's Boobs Destroy Society
90,Child Abduction Is Not Funny,tt0121955,tt0766080,6,11,8.6,1690.0,2002-07-24,2002,"
    Parents in South Park become gripped with fear that their children will be abducted, which leads to them taking more and more extreme measures to ensure their safety, finally culminating in a giant wall being built around the town.    ",South Park (TV Series 1997– ),Child Abduction Is Not Funny
91,A Ladder to Heaven,tt0121955,tt0766077,6,12,8.8,1899.0,2002-11-06,2002,"
    The boys try to build a ladder to heaven to retrieve a winning ticket Kenny had before he died. When their efforts are mistaken for an act of childhood innocence, a media circus ensues.    ",South Park (TV Series 1997– ),A Ladder to Heaven
92,The Return of the Fellowship of the Ring to the Two Towers,tt0121955,tt0705971,6,13,9.3,3415.0,2002-11-13,2002,"
    The boys set off on a mythical quest to return a copy of the ""The Lord of the Rings"" movie to their local video store, while defending it from sixth graders.    ",South Park (TV Series 1997– ),The Return of the Fellowship of the Ring to the Two Towers
93,The Death Camp of Tolerance,tt0121955,tt0705969,6,14,8.8,1905.0,2002-11-20,2002,"
    Mr. Garrison does what he can to get fired for being gay so he can sue the school for millions of dollars. This turns out to be easier said than done because the parents and school staff feel they have to be tolerant no matter what.    ",South Park (TV Series 1997– ),The Death Camp of Tolerance
94,The Biggest Douche in the Universe,tt0121955,tt0705968,6,15,8.7,1849.0,2002-11-27,2002,"
    Stan tries to disprove psychic John Edward after a reading messes with Kyle's mind. Meanwhile, Cartman and Chef travel to Scotland to exorcise Kenny from Cartman's body.    ",South Park (TV Series 1997– ),The Biggest Douche in the Universe
95,My Future Self n' Me,tt0121955,tt0705946,6,16,8.6,1696.0,2002-12-04,2002,"
    A freak electric storm causes Stan's future self to return to the present. Stan's future self is an unemployed drug addict, but Stan suspects that it is a hoax.    ",South Park (TV Series 1997– ),My Future Self n' Me
96,Red Sleigh Down,tt0121955,tt0766085,6,17,8.1,1539.0,2002-12-11,2002,"
    When an attempt to bring Christmas to Iraq turns disastrous, the boys head to Iraq with Jesus and Mr. Hankey to save Santa from terrorists.    ",South Park (TV Series 1997– ),Red Sleigh Down
97,Cancelled,tt0121955,tt0705900,7,1,8.5,1782.0,2003-03-19,2003,"
    Chef and the children learn that Earth is actually just a reality show for other planets. When they learn it is to be canceled, the boys travel to a distant planet to plead their case to the network executives.    ",South Park (TV Series 1997– ),Cancelled
98,Krazy Kripples,tt0121955,tt0761290,7,2,8.3,1627.0,2003-03-26,2003,"
    Jimmy and Timmy land in the middle of a gang war; Stan, Cartman, Kenny and Kyle stay out of the way when stem cell research divides the town.    ",South Park (TV Series 1997– ),Krazy Kripples
99,Toilet Paper,tt0121955,tt0761293,7,3,8.4,1629.0,2003-04-02,2003,"
    The boys toilet paper their art teacher's house to get revenge for a bad grade. When Kyle's guilty conscience makes him want to confess, Cartman makes an attempt on his life.    ",South Park (TV Series 1997– ),Toilet Paper
100,I'm a Little Bit Country,tt0121955,tt0705933,7,4,8.2,1574.0,2003-04-09,2003,"
    The town is divided down the middle on the Iraq war issue. Therefore, Cartman tries to induce a flashback so that he can find out what the Founding Fathers would have to say about the war.    ",South Park (TV Series 1997– ),I'm a Little Bit Country
101,Fat Butt and Pancake Head,tt0121955,tt0705923,7,5,8.5,1838.0,2003-04-16,2003,"
    Cartman makes a Jennifer Lopez hand doll and turns her into a music star, which draws the furious anger of the real Jennifer Lopez as well as the sexual advances of Ben Affleck.    ",South Park (TV Series 1997– ),Fat Butt and Pancake Head
102,Lil' Crime Stoppers,tt0121955,tt0705940,7,6,8.6,1669.0,2003-04-23,2003,"
    After the boys start a Jr. Detective's Club and find a girl's missing doll, they are recruited by the county police department. Their first assignment: to break up a meth lab.    ",South Park (TV Series 1997– ),Lil' Crime Stoppers
103,Red Man's Greed,tt0121955,tt0705957,7,7,7.7,1450.0,2003-04-30,2003,"
    South Park residents are forced out of their homes when an Indian casino takes their land.    ",South Park (TV Series 1997– ),Red Man's Greed
104,South Park Is Gay,tt0121955,tt0705961,7,8,8.3,1689.0,2003-10-22,2003,"
    Kyle, Mr. Garrison and Mr. Slave travel to New York City to bring an end to the latest ""metrosexual"" fad, and discover that it's actually part of a crab-people conspiracy to take over the planet.    ",South Park (TV Series 1997– ),South Park Is Gay
105,Christian Rock Hard,tt0121955,tt0705913,7,9,9.0,2440.0,2003-10-29,2003,"
    Cartman, Butters and Token become Christian rock stars so that Cartman can win his bet with Kyle. Meanwhile, Kyle, Stan and Kenny learn the sad consequences of illegally downloading music from the Internet.    ",South Park (TV Series 1997– ),Christian Rock Hard
