,title,series_id,episode_id,season,episode,rating,votes,original_air_date,year,plot,series_title,episode_title
10,The Pornscape,tt6524350,tt7229928,1,10,7.8,721.0,2017-09-29,2017,"
    Andrew tries to drown his sorrows in a sea of porn, only to become hopelessly addicted. Coach Steve becomes a suspect in a murder spree.    ",Big Mouth,The Pornscape
11,Am I Normal?,tt6524350,tt7555770,2,1,7.7,565.0,2018-10-05,2018,"
    Andrew struggles to blend in after a growth spurt, Nick worries his hormones are out of whack, and Jessi and Jay get a taste of the teen runaway life.    ",Big Mouth,Am I Normal?
12,What Is It About Boobs?,tt6524350,tt7808452,2,2,8.2,542.0,2018-10-05,2018,"
    A classmate's booming bosom sends the boys into a rapture - and leaves the girls with a raging sense of insecurity. Coach Steve drops a bombshell.    ",Big Mouth,What Is It About Boobs?
13,The Shame Wizard,tt6524350,tt7808456,2,3,8.2,520.0,2018-10-05,2018,"
    As Nick tries to figure out whether he has a shot with Gina, a mortifying encounter with Leah sends Andrew into a spiral of shame.    ",Big Mouth,The Shame Wizard
14,Steve the Virgin,tt6524350,tt7808458,2,4,7.9,474.0,2018-10-05,2018,"
    Coach Steve finally gets his chance to do sex on a lady, Nick and Andrew go on a double date, and Jessi's rebellious streak leads to big trouble.    ",Big Mouth,Steve the Virgin
15,The Planned Parenthood Show,tt6524350,tt7808462,2,5,7.6,586.0,2018-10-05,2018,"
    An argument in sex ed class turns into a skit-tastic journey through the worlds of Planned Parenthood, contraceptives and STDs.    ",Big Mouth,The Planned Parenthood Show
16,Drug Buddies,tt6524350,tt7808466,2,6,8.1,448.0,2018-10-05,2018,"
    Jess and Nick dip into her dad's stash of edibles, with mind-bending results. Andrew searches for the right moment to break up with Lola.    ",Big Mouth,Drug Buddies
17,Guy Town,tt6524350,tt7808470,2,7,7.5,420.0,2018-10-05,2018,"
    While helping Greg move into a seedy bachelor complex, the boys and their dads debate what women want - and what it means to be a man.    ",Big Mouth,Guy Town
18,Dark Side of the Boob,tt6524350,tt7808472,2,8,8.5,478.0,2018-10-05,2018,"
    A school sleepover turns messy as Nick dishes on a makeout session and the Shame Wizard works his miserable magic on the whole class.    ",Big Mouth,Dark Side of the Boob
19,Smooch or Share,tt6524350,tt7808476,2,9,8.3,412.0,2018-10-05,2018,"
    Nick tries to lighten the mood at the sleepover with a new twist on Truth or Dare. The Shame Wizard meets his match. Jessi vows to change her ways.    ",Big Mouth,Smooch or Share
20,The Department of Puberty,tt6524350,tt7808478,2,10,8.5,452.0,2018-10-05,2018,"
    After traveling through a magic portal to puberty headquarters, Nick seeks out a new Hormone Monster and Jessi bonds with the Depression Kitty.    ",Big Mouth,The Department of Puberty
21,Episode #3.1,tt6524350,tt9301434,3,1,,,,2019,"
  Know what this is about?
 Be the first one to add a plot.
    ",Big Mouth,Episode #3.1
22,Episode #3.2,tt6524350,tt9301436,3,2,,,,2019,"
  Know what this is about?
 Be the first one to add a plot.
    ",Big Mouth,Episode #3.2
23,Episode #3.3,tt6524350,tt9307126,3,3,,,,,"
  Know what this is about?
 Be the first one to add a plot.
    ",Big Mouth,Episode #3.3
24,Episode #3.4,tt6524350,tt9307128,3,4,,,,,"
  Know what this is about?
 Be the first one to add a plot.
    ",Big Mouth,Episode #3.4
25,Episode #3.5,tt6524350,tt9307130,3,5,,,,,"
  Know what this is about?
 Be the first one to add a plot.
    ",Big Mouth,Episode #3.5
26,Episode #3.6,tt6524350,tt9307134,3,6,,,,,"
  Know what this is about?
 Be the first one to add a plot.
    ",Big Mouth,Episode #3.6
27,Episode #3.7,tt6524350,tt9307136,3,7,,,,,"
  Know what this is about?
 Be the first one to add a plot.
    ",Big Mouth,Episode #3.7
28,Episode #3.8,tt6524350,tt9307138,3,8,,,,,"
  Know what this is about?
 Be the first one to add a plot.
    ",Big Mouth,Episode #3.8
29,Episode #3.9,tt6524350,tt9307140,3,9,,,,,"
  Know what this is about?
 Be the first one to add a plot.
    ",Big Mouth,Episode #3.9
30,Episode #3.10,tt6524350,tt9307142,3,10,,,,,"
  Know what this is about?
 Be the first one to add a plot.
    ",Big Mouth,Episode #3.10
